"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","government_cont_text","pop","pres_vote_rep","state_short","state_abbrev"
1987,"New Jersey",34,1,0,0.55,0.4,0.375,0.625,0,0.3333333,"lean_rep",7670741,NA,"N.J.","NJ"
1988,"New Jersey",34,1,0,0.6,0.4,0.475,0.525,0,0.3333333,"lean_rep",7712333,NA,"N.J.","NJ"
1989,"New Jersey",34,1,0,0.6,0.4,0.4875,0.5125,0,0.3333333,"lean_rep",7726086,NA,"N.J.","NJ"
1990,"New Jersey",34,1,1,0.575,0.425,0.55,0.45,1,1,"full_dem",7762963,NA,"N.J.","NJ"
1991,"New Jersey",34,1,1,0.575,0.425,0.5375,0.4625,1,1,"full_dem",7814676,NA,"N.J.","NJ"
1992,"New Jersey",34,0,0,0.325,0.675,0.275,0.725,1,0.3333333,"lean_rep",7880508,NA,"N.J.","NJ"
1993,"New Jersey",34,0,0,0.325,0.675,0.275,0.725,1,0.3333333,"lean_rep",7948915,NA,"N.J.","NJ"
1994,"New Jersey",34,0,0,0.4,0.6,0.3375,0.6625,0,0,"full_rep",8014306,NA,"N.J.","NJ"
1995,"New Jersey",34,0,0,0.4,0.6,0.35,0.65,0,0,"full_rep",8083242,NA,"N.J.","NJ"
1996,"New Jersey",34,0,0,0.4,0.6,0.375,0.625,0,0,"full_rep",8149596,NA,"N.J.","NJ"
1997,"New Jersey",34,0,0,0.4,0.6,0.375,0.625,0,0,"full_rep",8218808,NA,"N.J.","NJ"
1998,"New Jersey",34,0,0,0.4,0.6,0.4,0.6,0,0,"full_rep",8287418,NA,"N.J.","NJ"
1999,"New Jersey",34,0,0,0.4,0.6,0.4,0.6,0,0,"full_rep",8359592,NA,"N.J.","NJ"
2000,"New Jersey",34,0,0,0.4,0.6,0.4375,0.5625,0,0,"full_rep",8430621,NA,"N.J.","NJ"
2001,"New Jersey",34,0,0,0.4,0.6,0.4375,0.5625,0,0,"full_rep",8492671,NA,"N.J.","NJ"
2002,"New Jersey",34,0.5,1,0.5,0.5,0.55,0.45,1,0.8333333,NA,8552643,NA,"N.J.","NJ"
2003,"New Jersey",34,0.5,1,0.5,0.5,0.5375,0.45,1,0.8333333,NA,8601402,NA,"N.J.","NJ"
2004,"New Jersey",34,1,1,0.55,0.45,0.5875,0.4125,1,1,"full_dem",8634561,NA,"N.J.","NJ"
2005,"New Jersey",34,1,1,0.55,0.45,0.5875,0.4125,1,1,"full_dem",8651974,NA,"N.J.","NJ"
2006,"New Jersey",34,1,1,0.55,0.45,0.6125,0.3875,1,1,"full_dem",8661679,NA,"N.J.","NJ"
2007,"New Jersey",34,1,1,0.55,0.45,0.6125,0.3875,1,1,"full_dem",8677885,NA,"N.J.","NJ"
2008,"New Jersey",34,1,1,0.575,0.425,0.6,0.4,1,1,"full_dem",8711090,NA,"N.J.","NJ"
2009,"New Jersey",34,1,1,0.575,0.425,0.6,0.4,1,1,"full_dem",8755602,NA,"N.J.","NJ"
2010,"New Jersey",34,1,1,0.575,0.425,0.5875,0.4125,0,0.6666667,"lean_dem",8799451,NA,"N.J.","NJ"
2011,"New Jersey",34,1,1,0.6,0.4,0.5875,0.4125,0,0.6666667,"lean_dem",8828552,NA,"N.J.","NJ"
2012,"New Jersey",34,1,1,0.6,0.4,0.6,0.375,0,0.666666666666667,"lean_dem",8845671,NA,"N.J.","NJ"
2013,"New Jersey",34,1,1,0.6,0.4,0.6,0.4,0,0.666666666666667,"lean_dem",8857821,NA,"N.J.","NJ"
2014,"New Jersey",34,1,1,0.6,0.4,0.6,0.4,0,0.666666666666667,"lean_dem",8867277,NA,"N.J.","NJ"
2015,"New Jersey",34,1,1,0.6,0.4,0.6,0.4,0,0.666666666666667,"lean_dem",8870312,NA,"N.J.","NJ"
2016,"New Jersey",34,1,1,0.6,0.4,0.6375,0.3625,0,0.666666666666667,"lean_dem",8873584,NA,"N.J.","NJ"
2017,"New Jersey",34,1,1,0.6,0.4,0.65,0.35,0,0.666666666666667,"lean_dem",8888147,NA,"N.J.","NJ"
2018,"New Jersey",34,1,1,0.625,0.375,0.675,0.325,1,1,"full_dem",8891730,NA,"N.J.","NJ"
2019,"New Jersey",34,1,1,0.65,0.35,0.675,0.325,1,1,"full_dem",8891258,NA,"N.J.","NJ"
2020,"New Jersey",34,1,1,0.625,0.375,0.65,0.35,1,1,"full_dem",8882371,NA,"N.J.","NJ"
2021,"New Jersey",34,1,1,0.625,0.375,0.65,0.35,1,1,"full_dem",8882371,0.413965238573485,"N.J.","NJ"
1969,"New Mexico",35,1,1,0.5952381,0.4047619,0.6285715,0.3714286,0,0.6666667,"lean_dem",1011000,NA,"N.M.","NM"
1970,"New Mexico",35,1,1,0.5952381,0.4047619,0.6285715,0.3714286,0,0.6666667,"lean_dem",1023206,NA,"N.M.","NM"
1971,"New Mexico",35,1,1,0.6666667,0.3333333,0.6857143,0.3142857,1,1,"full_dem",1053258,NA,"N.M.","NM"
1972,"New Mexico",35,1,1,0.6666667,0.3333333,0.6857143,0.3142857,1,1,"full_dem",1077815,NA,"N.M.","NM"
1973,"New Mexico",35,1,1,0.7142857,0.2857143,0.7285714,0.2714286,1,1,"full_dem",1104225,NA,"N.M.","NM"
1974,"New Mexico",35,1,1,0.7142857,0.2857143,0.7142857,0.2857143,1,1,"full_dem",1129568,NA,"N.M.","NM"
1975,"New Mexico",35,1,1,0.6904762,0.3095238,0.7285714,0.2714286,1,1,"full_dem",1162682,NA,"N.M.","NM"
1976,"New Mexico",35,1,1,0.7142857,0.2857143,0.7285714,0.2714286,1,1,"full_dem",1195162,NA,"N.M.","NM"
1977,"New Mexico",35,1,1,0.7857143,0.2142857,0.6857143,0.3142857,1,1,"full_dem",1225245,NA,"N.M.","NM"
1978,"New Mexico",35,1,1,0.7857143,0.2142857,0.6857143,0.3142857,1,1,"full_dem",1251848,NA,"N.M.","NM"
1979,"New Mexico",35,1,1,0.7857143,0.2142857,0.5857143,0.4142857,1,1,"full_dem",1280539,NA,"N.M.","NM"
1980,"New Mexico",35,1,1,0.7619048,0.2380952,0.5857143,0.4142857,1,1,"full_dem",1309400,NA,"N.M.","NM"
1981,"New Mexico",35,1,1,0.5238096,0.4761905,0.5857143,0.4142857,1,1,"full_dem",1332747,NA,"N.M.","NM"
1982,"New Mexico",35,1,1,0.5238096,0.4761905,0.5857143,0.4142857,1,1,"full_dem",1363822,NA,"N.M.","NM"
1983,"New Mexico",35,1,1,0.547619,0.452381,0.6571429,0.3428572,1,1,"full_dem",1394362,NA,"N.M.","NM"
1984,"New Mexico",35,1,1,0.547619,0.452381,0.6714286,0.3285714,1,1,"full_dem",1416719,NA,"N.M.","NM"
1985,"New Mexico",35,0,1,0.5,0.5,0.6142857,0.3857143,1,0.6666667,"lean_dem",1438360,NA,"N.M.","NM"
1986,"New Mexico",35,0,1,0.4761905,0.5238096,0.6142857,0.3857143,1,0.6666667,"lean_dem",1462728,NA,"N.M.","NM"
1987,"New Mexico",35,0.5,1,0.5,0.5,0.6714286,0.3285714,0,0.5,NA,1478519,NA,"N.M.","NM"
1988,"New Mexico",35,0.5,1,0.5,0.5,0.6571429,0.3428572,0,0.5,NA,1490336,NA,"N.M.","NM"
1989,"New Mexico",35,1,1,0.6190476,0.3809524,0.6428571,0.3571429,0,0.6666667,"lean_dem",1503901,NA,"N.M.","NM"
1990,"New Mexico",35,1,1,0.5952381,0.4047619,0.6428571,0.3571429,0,0.6666667,"lean_dem",1521574,NA,"N.M.","NM"
1991,"New Mexico",35,1,1,0.6190476,0.3809524,0.7,0.3,1,1,"full_dem",1555305,NA,"N.M.","NM"
1992,"New Mexico",35,1,1,0.6190476,0.3809524,0.7,0.3,1,1,"full_dem",1595442,NA,"N.M.","NM"
1993,"New Mexico",35,1,1,0.6428571,0.3571429,0.7571428,0.2428571,1,1,"full_dem",1636453,NA,"N.M.","NM"
1994,"New Mexico",35,1,1,0.6428571,0.3571429,0.7571428,0.2428571,1,1,"full_dem",1682398,NA,"N.M.","NM"
1995,"New Mexico",35,1,1,0.6428571,0.3571429,0.6571429,0.3428572,0,0.6666667,"lean_dem",1720394,NA,"N.M.","NM"
1996,"New Mexico",35,1,1,0.6428571,0.3571429,0.6571429,0.3428572,0,0.6666667,"lean_dem",1752326,NA,"N.M.","NM"
1997,"New Mexico",35,1,1,0.5952381,0.4047619,0.6,0.4,0,0.6666667,"lean_dem",1774839,NA,"N.M.","NM"
1998,"New Mexico",35,1,1,0.5952381,0.4047619,0.6,0.4,0,0.6666667,"lean_dem",1793484,NA,"N.M.","NM"
1999,"New Mexico",35,1,1,0.5952381,0.4047619,0.5714286,0.4285714,0,0.6666667,"lean_dem",1808082,NA,"N.M.","NM"
2000,"New Mexico",35,1,1,0.5952381,0.4047619,0.5714286,0.4285714,0,0.6666667,"lean_dem",1821204,NA,"N.M.","NM"
2001,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,0,0.6666667,"lean_dem",1831690,NA,"N.M.","NM"
2002,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,0,0.6666667,"lean_dem",1855309,NA,"N.M.","NM"
2003,"New Mexico",35,1,1,0.5714286,0.4285714,0.6142857,0.3857143,1,1,"full_dem",1877574,NA,"N.M.","NM"
2004,"New Mexico",35,1,1,0.5714286,0.4285714,0.6142857,0.3857143,1,1,"full_dem",1903808,NA,"N.M.","NM"
2005,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,1,1,"full_dem",1932274,NA,"N.M.","NM"
2006,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,1,1,"full_dem",1962137,NA,"N.M.","NM"
2007,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,1,1,"full_dem",1990070,NA,"N.M.","NM"
2008,"New Mexico",35,1,1,0.5714286,0.4285714,0.6,0.4,1,1,"full_dem",2010662,NA,"N.M.","NM"
2009,"New Mexico",35,1,1,0.6428571,0.3571429,0.6428571,0.3571429,1,1,"full_dem",2036802,NA,"N.M.","NM"
2010,"New Mexico",35,1,1,0.6428571,0.3571429,0.6428571,0.3571429,1,1,"full_dem",2064614,NA,"N.M.","NM"
2011,"New Mexico",35,1,1,0.6428571,0.3571429,0.5285714,0.4714286,0,0.6666667,"lean_dem",2080707,NA,"N.M.","NM"
2012,"New Mexico",35,1,1,0.642857142857143,0.357142857142857,0.514285714285714,0.471428571428571,0,0.666666666666667,"lean_dem",2087715,NA,"N.M.","NM"
2013,"New Mexico",35,1,1,0.595238095238095,0.404761904761905,0.542857142857143,0.457142857142857,0,0.666666666666667,"lean_dem",2092833,NA,"N.M.","NM"
2014,"New Mexico",35,1,1,0.595238095238095,0.404761904761905,0.528571428571429,0.471428571428571,0,0.666666666666667,"lean_dem",2090236,NA,"N.M.","NM"
2015,"New Mexico",35,1,0,0.595238095238095,0.404761904761905,0.471428571428571,0.528571428571429,0,0.333333333333333,"lean_rep",2090071,NA,"N.M.","NM"
2016,"New Mexico",35,1,0,0.595238095238095,0.404761904761905,0.471428571428571,0.528571428571429,0,0.333333333333333,"lean_rep",2092555,NA,"N.M.","NM"
2017,"New Mexico",35,1,1,0.619047619047619,0.380952380952381,0.542857142857143,0.457142857142857,0,0.666666666666667,"lean_dem",2092844,NA,"N.M.","NM"
2018,"New Mexico",35,1,1,0.619047619047619,0.380952380952381,0.542857142857143,0.457142857142857,0,0.666666666666667,"lean_dem",2093754,NA,"N.M.","NM"
2019,"New Mexico",35,1,1,0.619047619047619,0.380952380952381,0.657142857142857,0.342857142857143,1,1,"full_dem",2099634,NA,"N.M.","NM"
2020,"New Mexico",35,1,1,0.619047619047619,0.380952380952381,0.657142857142857,0.342857142857143,1,1,"full_dem",2106319,NA,"N.M.","NM"
2021,"New Mexico",35,1,1,0.642857142857143,0.357142857142857,0.642857142857143,0.342857142857143,1,1,"full_dem",2106319,0.434966692461295,"N.M.","NM"
1969,"New York",36,0,0,0.4210526,0.5789474,0.48,0.52,0,0,"full_rep",18105000,NA,"N.Y.","NY"
1970,"New York",36,0,0,0.4210526,0.5789474,0.48,0.52,0,0,"full_rep",18271605,NA,"N.Y.","NY"
1971,"New York",36,0,0,0.4385965,0.5614035,0.4733333,0.5266666,0,0,"full_rep",18364865,NA,"N.Y.","NY"
1972,"New York",36,0,0,0.4385965,0.5614035,0.4733333,0.5266666,0,0,"full_rep",18351767,NA,"N.Y.","NY"
1973,"New York",36,0,0,0.3833333,0.6166667,0.4466667,0.5466667,0,0,"full_rep",18194767,NA,"N.Y.","NY"
1974,"New York",36,0,0,0.35,0.6166667,0.4533333,0.5333334,0,0,"full_rep",18072768,NA,"N.Y.","NY"
1975,"New York",36,0,1,0.4333333,0.5666667,0.58,0.42,1,0.6666667,"lean_dem",18032254,NA,"N.Y.","NY"
1976,"New York",36,0,1,0.4333333,0.5666667,0.5866666,0.4133333,1,0.6666667,"lean_dem",17974654,NA,"N.Y.","NY"
1977,"New York",36,0,1,0.4,0.6,0.6,0.4,1,0.6666667,"lean_dem",17851507,NA,"N.Y.","NY"
1978,"New York",36,0,1,0.3666667,0.6,0.58,0.4066667,1,0.6666667,"lean_dem",17720421,NA,"N.Y.","NY"
1979,"New York",36,0,1,0.4166667,0.5833333,0.5733333,0.4266667,1,0.6666667,"lean_dem",17633646,NA,"N.Y.","NY"
1980,"New York",36,0,1,0.4166667,0.5833333,0.5733333,0.4266667,1,0.6666667,"lean_dem",17566754,NA,"N.Y.","NY"
1981,"New York",36,0,1,0.4166667,0.5833333,0.5733333,0.42,1,0.6666667,"lean_dem",17567731,NA,"N.Y.","NY"
1982,"New York",36,0,1,0.4166667,0.5833333,0.5733333,0.42,1,0.6666667,"lean_dem",17589737,NA,"N.Y.","NY"
1983,"New York",36,0,1,0.4262295,0.5737705,0.6466666,0.3466667,1,0.6666667,"lean_dem",17686907,NA,"N.Y.","NY"
1984,"New York",36,0,1,0.4262295,0.5737705,0.6466666,0.3466667,1,0.6666667,"lean_dem",17745676,NA,"N.Y.","NY"
1985,"New York",36,0,1,0.4262295,0.5737705,0.6266667,0.3733333,1,0.6666667,"lean_dem",17791678,NA,"N.Y.","NY"
1986,"New York",36,0,1,0.4262295,0.5737705,0.6266667,0.3733333,1,0.6666667,"lean_dem",17833421,NA,"N.Y.","NY"
1987,"New York",36,0,1,0.4098361,0.5901639,0.6133333,0.3733333,1,0.6666667,"lean_dem",17868844,NA,"N.Y.","NY"
1988,"New York",36,0,1,0.4098361,0.5901639,0.6133333,0.3733333,1,0.6666667,"lean_dem",17941309,NA,"N.Y.","NY"
1989,"New York",36,0,1,0.442623,0.557377,0.6133333,0.3866667,1,0.6666667,"lean_dem",17983084,NA,"N.Y.","NY"
1990,"New York",36,0,1,0.442623,0.557377,0.6133333,0.3866667,1,0.6666667,"lean_dem",18020784,NA,"N.Y.","NY"
1991,"New York",36,0,1,0.4262295,0.5737705,0.6333333,0.3666667,1,0.6666667,"lean_dem",18122510,NA,"N.Y.","NY"
1992,"New York",36,0,1,0.4262295,0.5737705,0.6333333,0.3666667,1,0.6666667,"lean_dem",18246653,NA,"N.Y.","NY"
1993,"New York",36,0,1,0.4262295,0.5737705,0.6733333,0.3266667,1,0.6666667,"lean_dem",18374954,NA,"N.Y.","NY"
1994,"New York",36,0,1,0.4262295,0.5737705,0.6666667,0.3333333,1,0.6666667,"lean_dem",18459470,NA,"N.Y.","NY"
1995,"New York",36,0,1,0.4098361,0.5901639,0.6266667,0.3733333,0,0.3333333,"lean_rep",18524104,NA,"N.Y.","NY"
1996,"New York",36,0,1,0.4098361,0.5901639,0.64,0.36,0,0.3333333,"lean_rep",18588460,NA,"N.Y.","NY"
1997,"New York",36,0,1,0.4262295,0.5737705,0.6333333,0.3666667,0,0.3333333,"lean_rep",18656546,NA,"N.Y.","NY"
1998,"New York",36,0,1,0.4262295,0.5737705,0.6333333,0.3466667,0,0.3333333,"lean_rep",18755906,NA,"N.Y.","NY"
1999,"New York",36,0,1,0.4262295,0.5737705,0.6533333,0.3466667,0,0.3333333,"lean_rep",18882725,NA,"N.Y.","NY"
2000,"New York",36,0,1,0.3770492,0.5901639,0.6533333,0.3466667,0,0.3333333,"lean_rep",19001780,NA,"N.Y.","NY"
2001,"New York",36,0,1,0.4098361,0.5901639,0.66,0.34,0,0.3333333,"lean_rep",19082838,NA,"N.Y.","NY"
2002,"New York",36,0,1,0.4098361,0.5901639,0.66,0.34,0,0.3333333,"lean_rep",19137800,NA,"N.Y.","NY"
2003,"New York",36,0,1,0.4032258,0.5967742,0.6866667,0.3133333,0,0.3333333,"lean_rep",19175939,NA,"N.Y.","NY"
2004,"New York",36,0,1,0.4032258,0.5967742,0.6866667,0.3133333,0,0.3333333,"lean_rep",19171567,NA,"N.Y.","NY"
2005,"New York",36,0,1,0.4516129,0.5483871,0.6933333,0.3066667,0,0.3333333,"lean_rep",19132610,NA,"N.Y.","NY"
2006,"New York",36,0,1,0.4354839,0.5645161,0.6933333,0.3066667,0,0.3333333,"lean_rep",19104631,NA,"N.Y.","NY"
2007,"New York",36,0,1,0.4677419,0.5322581,0.7,0.3,1,0.6666667,"lean_dem",19132335,NA,"N.Y.","NY"
2008,"New York",36,0,1,0.4677419,0.5322581,0.72,0.28,1,0.6666667,"lean_dem",19212436,NA,"N.Y.","NY"
2009,"New York",36,1,1,0.516129,0.483871,0.72,0.2733333,1,1,"full_dem",19307066,NA,"N.Y.","NY"
2010,"New York",36,1,1,0.516129,0.483871,0.7,0.2866667,1,1,"full_dem",19399956,NA,"N.Y.","NY"
2011,"New York",36,0,1,0.483871,0.516129,0.66,0.34,1,0.6666667,"lean_dem",19499921,NA,"N.Y.","NY"
2012,"New York",36,0,1,0.483870967741935,0.516129032258065,0.66,0.34,1,0.666666666666667,"lean_dem",19574362,NA,"N.Y.","NY"
2013,"New York",36,1,1,0.523809523809524,0.476190476190476,0.713333333333333,0.286666666666667,1,1,"full_dem",19626488,NA,"N.Y.","NY"
2014,"New York",36,1,1,0.507936507936508,0.46031746031746,0.666666666666667,0.266666666666667,1,1,"full_dem",19653431,NA,"N.Y.","NY"
2015,"New York",36,0,1,0.492063492063492,0.507936507936508,0.706666666666667,0.293333333333333,1,0.666666666666667,"lean_dem",19657321,NA,"N.Y.","NY"
2016,"New York",36,0,1,0.492063492063492,0.507936507936508,0.693333333333333,0.293333333333333,1,0.666666666666667,"lean_dem",19636391,NA,"N.Y.","NY"
2017,"New York",36,1,1,0.507936507936508,0.492063492063492,0.713333333333333,0.286666666666667,1,1,"full_dem",19593849,NA,"N.Y.","NY"
2018,"New York",36,0.5,1,0.476190476190476,0.492063492063492,0.686666666666667,0.246666666666667,1,0.833333333333333,NA,19544098,NA,"N.Y.","NY"
2019,"New York",36,1,1,0.634920634920635,0.365079365079365,0.713333333333333,0.286666666666667,1,1,"full_dem",19463131,NA,"N.Y.","NY"
2020,"New York",36,1,1,0.634920634920635,0.349206349206349,0.693333333333333,0.28,1,1,"full_dem",19336776,NA,"N.Y.","NY"
2021,"New York",36,1,1,0.682539682539683,0.317460317460317,0.706666666666667,0.286666666666667,1,1,"full_dem",19336776,0.374612938400909,"N.Y.","NY"
1969,"North Carolina",37,1,1,0.76,0.24,0.7583333,0.2416667,1,1,"full_dem",5031000,NA,"N.C.","NC"
1970,"North Carolina",37,1,1,0.76,0.24,0.7583333,0.2416667,1,1,"full_dem",5099150,NA,"N.C.","NC"
1971,"North Carolina",37,1,1,0.86,0.14,0.8,0.2,1,1,"full_dem",5200760,NA,"N.C.","NC"
1972,"North Carolina",37,1,1,0.86,0.14,0.8083333,0.1916667,1,1,"full_dem",5296085,NA,"N.C.","NC"
1973,"North Carolina",37,1,1,0.7,0.3,0.7083333,0.2916667,0,0.6666667,"lean_dem",5382441,NA,"N.C.","NC"
1974,"North Carolina",37,1,1,0.7,0.3,0.7083333,0.2916667,0,0.6666667,"lean_dem",5461112,NA,"N.C.","NC"
1975,"North Carolina",37,1,1,0.98,0.02,0.925,0.075,0,0.6666667,"lean_dem",5535097,NA,"N.C.","NC"
1976,"North Carolina",37,1,1,0.98,0.02,0.925,0.075,0,0.6666667,"lean_dem",5593463,NA,"N.C.","NC"
1977,"North Carolina",37,1,1,0.92,0.08,0.95,0.05,1,1,"full_dem",5668494,NA,"N.C.","NC"
1978,"North Carolina",37,1,1,0.94,0.06,0.95,0.05,1,1,"full_dem",5740286,NA,"N.C.","NC"
1979,"North Carolina",37,1,1,0.9,0.1,0.875,0.125,1,1,"full_dem",5801563,NA,"N.C.","NC"
1980,"North Carolina",37,1,1,0.88,0.12,0.8833333,0.1166667,1,1,"full_dem",5898980,NA,"N.C.","NC"
1981,"North Carolina",37,1,1,0.8,0.2,0.8,0.2,1,1,"full_dem",5956653,NA,"N.C.","NC"
1982,"North Carolina",37,1,1,0.8,0.2,0.7916667,0.2,1,1,"full_dem",6019108,NA,"N.C.","NC"
1983,"North Carolina",37,1,1,0.88,0.12,0.85,0.15,1,1,"full_dem",6077059,NA,"N.C.","NC"
1984,"North Carolina",37,1,1,0.88,0.12,0.85,0.15,1,1,"full_dem",6164004,NA,"N.C.","NC"
1985,"North Carolina",37,1,1,0.76,0.24,0.6833333,0.3166667,0,0.6666667,"lean_dem",6253957,NA,"N.C.","NC"
1986,"North Carolina",37,1,1,0.76,0.24,0.6833333,0.3166667,0,0.6666667,"lean_dem",6321576,NA,"N.C.","NC"
1987,"North Carolina",37,1,1,0.8,0.2,0.7,0.3,0,0.6666667,"lean_dem",6403693,NA,"N.C.","NC"
1988,"North Carolina",37,1,1,0.82,0.18,0.6916667,0.3083333,0,0.6666667,"lean_dem",6480591,NA,"N.C.","NC"
1989,"North Carolina",37,1,1,0.74,0.26,0.6166667,0.3833333,0,0.6666667,"lean_dem",6565462,NA,"N.C.","NC"
1990,"North Carolina",37,1,1,0.74,0.26,0.6166667,0.3833333,0,0.6666667,"lean_dem",6664016,NA,"N.C.","NC"
1991,"North Carolina",37,1,1,0.72,0.28,0.675,0.325,0,0.6666667,"lean_dem",6784280,NA,"N.C.","NC"
1992,"North Carolina",37,1,1,0.72,0.28,0.675,0.325,0,0.6666667,"lean_dem",6897214,NA,"N.C.","NC"
1993,"North Carolina",37,1,1,0.78,0.22,0.65,0.35,1,1,"full_dem",7042818,NA,"N.C.","NC"
1994,"North Carolina",37,1,1,0.78,0.22,0.6583334,0.3416667,1,1,"full_dem",7187398,NA,"N.C.","NC"
1995,"North Carolina",37,1,0,0.52,0.48,0.4333333,0.5666667,1,0.6666667,"lean_dem",7344674,NA,"N.C.","NC"
1996,"North Carolina",37,1,0,0.52,0.48,0.4333333,0.5666667,1,0.6666667,"lean_dem",7500670,NA,"N.C.","NC"
1997,"North Carolina",37,1,0,0.6,0.4,0.4916667,0.5083333,1,0.6666667,"lean_dem",7656825,NA,"N.C.","NC"
1998,"North Carolina",37,1,0,0.6,0.4,0.4916667,0.5083333,1,0.6666667,"lean_dem",7809121,NA,"N.C.","NC"
1999,"North Carolina",37,1,1,0.7,0.3,0.55,0.45,1,1,"full_dem",7949361,NA,"N.C.","NC"
2000,"North Carolina",37,1,1,0.7,0.3,0.55,0.45,1,1,"full_dem",8081614,NA,"N.C.","NC"
2001,"North Carolina",37,1,1,0.7,0.3,0.5166667,0.4833333,1,1,"full_dem",8210122,NA,"N.C.","NC"
2002,"North Carolina",37,1,1,0.7,0.3,0.5166667,0.4833333,1,1,"full_dem",8326201,NA,"N.C.","NC"
2003,"North Carolina",37,1,0.5,0.56,0.44,0.5,0.5,1,0.8333333,NA,8422501,NA,"N.C.","NC"
2004,"North Carolina",37,1,0.5,0.56,0.44,0.5083333,0.4916667,1,0.8333333,NA,8553152,NA,"N.C.","NC"
2005,"North Carolina",37,1,1,0.58,0.42,0.525,0.475,1,1,"full_dem",8705407,NA,"N.C.","NC"
2006,"North Carolina",37,1,1,0.58,0.42,0.525,0.475,1,1,"full_dem",8917270,NA,"N.C.","NC"
2007,"North Carolina",37,1,1,0.62,0.38,0.5666667,0.4333333,1,1,"full_dem",9118037,NA,"N.C.","NC"
2008,"North Carolina",37,1,1,0.62,0.38,0.5666667,0.4333333,1,1,"full_dem",9309449,NA,"N.C.","NC"
2009,"North Carolina",37,1,1,0.6,0.4,0.5666667,0.4333333,1,1,"full_dem",9449566,NA,"N.C.","NC"
2010,"North Carolina",37,1,1,0.6,0.4,0.5666667,0.4333333,1,1,"full_dem",9574586,NA,"N.C.","NC"
2011,"North Carolina",37,0,0,0.38,0.62,0.4333333,0.5583333,1,0.3333333,"lean_rep",9658913,NA,"N.C.","NC"
2012,"North Carolina",37,0,0,0.38,0.62,0.433333333333333,0.558333333333333,1,0.333333333333333,"lean_rep",9751810,NA,"N.C.","NC"
2013,"North Carolina",37,0,0,0.36,0.64,0.358333333333333,0.641666666666667,0,0,"full_rep",9846717,NA,"N.C.","NC"
2014,"North Carolina",37,0,0,0.34,0.66,0.358333333333333,0.641666666666667,0,0,"full_rep",9937295,NA,"N.C.","NC"
2015,"North Carolina",37,0,0,0.32,0.68,0.383333333333333,0.616666666666667,0,0,"full_rep",10037218,NA,"N.C.","NC"
2016,"North Carolina",37,0,0,0.32,0.68,0.375,0.616666666666667,0,0,"full_rep",10161802,NA,"N.C.","NC"
2017,"North Carolina",37,0,0,0.3,0.7,0.383333333333333,0.616666666666667,1,0.333333333333333,"lean_rep",10275758,NA,"N.C.","NC"
2018,"North Carolina",37,0,0,0.3,0.7,0.375,0.625,1,0.333333333333333,"lean_rep",10391358,NA,"N.C.","NC"
2019,"North Carolina",37,0,0,0.42,0.58,0.458333333333333,0.541666666666667,1,0.333333333333333,"lean_rep",10501384,NA,"N.C.","NC"
2020,"North Carolina",37,0,0,0.42,0.58,0.458333333333333,0.541666666666667,1,0.333333333333333,"lean_rep",10600823,NA,"N.C.","NC"
2021,"North Carolina",37,0,0,0.44,0.56,0.425,0.575,1,0.333333333333333,"lean_rep",10600823,0.499343324882955,"N.C.","NC"
1969,"North Dakota",38,0,0,0.122449,0.877551,0.1836735,0.8163266,1,0.3333333,"lean_rep",621000,NA,"N.D.","ND"
1970,"North Dakota",38,0,0,0.122449,0.877551,0.1836735,0.8163266,1,0.3333333,"lean_rep",618851,NA,"N.D.","ND"
1971,"North Dakota",38,0,0,0.2244898,0.7755102,0.4081633,0.5918368,1,0.3333333,"lean_rep",626659,NA,"N.D.","ND"
1972,"North Dakota",38,0,0,0.244898,0.755102,0.3979592,0.5918368,1,0.3333333,"lean_rep",630937,NA,"N.D.","ND"
1973,"North Dakota",38,0,0,0.1960784,0.8039216,0.2254902,0.7745098,1,0.3333333,"lean_rep",632411,NA,"N.D.","ND"
1974,"North Dakota",38,0,0,0.2156863,0.7843137,0.254902,0.7450981,1,0.3333333,"lean_rep",634212,NA,"N.D.","ND"
